student_id,age,gender,class_10_marks,class_12_marks,preferred_subjects,interests,skills,extracurriculars,career_engineer,career_artist,career_teacher,career_scientist,career_writer,career_entrepreneur,career_lawyer,career_doctor,career_designer,career_marketer,career_journalist,career_psychologist,career_photographer,career_developer,career_researcher
166,25,Other,74.88,67.23,Math,Arts,"Python, CAD, Rhythm, Singing",Coding Club,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,17,Female,75.76,69.87,Biology,Law,"Machine Learning, CSS, Statistics, Creativity, Voice Modulation, Communication",Photography Club,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
168,18,Female,84.75,76.24,Psychology,Psychology,"Python, Sketching, Sewing, Communication, Writing, Dancing, Acting",Photography Club,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
169,23,Other,66.75,74.14,English,Economics,Rhythm,Coding Club,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
170,20,Male,79.13,71.24,History,Education,"Statistics, C++, Machine Learning, Sewing, Writing, Communication, Rhythm, Instrument",Peer Counseling,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
171,17,Other,66.78,80.92,Biology,Psychology,"HTML, Sewing, Sketching, Writing, Public Speaking, Rhythm",Photography Club,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
172,20,Male,77.45,71.92,Psychology,Psychology,"Machine Learning, CSS, C++, Sewing, Communication",Psych Club,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
173,18,Other,70.29,80.78,Computer Science,Media,"Photoshop, Sewing, Communication, Public Speaking, Instrument, Dancing",Photo Walk,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
174,22,Other,60.52,61.11,Computer Science,Economics,"Python, CSS, HTML, Communication, Acting, Dancing",Peer Counseling,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
175,17,Other,67.82,75.44,Computer Science,Medicine,"C++, Python, Java, Photoshop, Sewing, Public Speaking, Singing, Photography",Newspaper,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0
176,17,Male,78.11,95.7,Computer Science,Finance,"Java, Statistics, HTML, CAD, Voice Modulation, Singing",Photography Club,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
177,25,Male,83.58,76.08,English,Economics,"CSS, Java, Machine Learning, Acting",Psych Club,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1
178,25,Female,74.81,65.97,Physics,Technology,"C++, Java, Statistics, Writing, Voice Modulation, Acting, Photography",Peer Counseling,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
179,17,Male,74.81,74.54,Political Science,Economics,"Sewing, Writing, Voice Modulation, Singing, Acting",Media Club,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
180,24,Male,78.23,68.07,Political Science,Finance,"Java, Machine Learning, Sketching, Sewing, Instrument",Psych Club,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
181,25,Male,80.19,96.39,Physics,Medicine,"Sewing, Creativity, Voice Modulation, Public Speaking, Singing",Photography Club,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
182,22,Other,73.91,82.82,Physics,Media,"HTML, Java, C++, Creativity, Voice Modulation, Writing",Photo Walk,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
183,21,Other,81.9,73.19,Psychology,Psychology,"HTML, CSS, Machine Learning, Communication, Instrument",Newspaper,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
184,22,Other,77.24,78.15,Biology,Psychology,"Creativity, Photoshop, Voice Modulation, Photography, Dancing",Photo Walk,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
185,17,Male,75.98,68.72,Political Science,Media,"Java, C++, Machine Learning",Peer Counseling,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
186,18,Other,75.25,83.98,Computer Science,Technology,"Java, CSS, C++, CAD, Public Speaking, Rhythm",Peer Counseling,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,22,Other,89.51,89.51,Computer Science,Psychology,"Statistics, C++, Java, Sketching, Writing, Instrument, Dancing",Media Club,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
188,17,Female,96.53,68.79,Physics,Medicine,"C++, Communication, Photography",Psych Club,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
189,22,Female,83.72,80.2,Computer Science,Psychology,"Machine Learning, Creativity, Photography, Acting",Science Fair,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
190,19,Other,96.9,68.3,Math,Media,"Photoshop, Sewing, Communication, Instrument, Singing",Newspaper,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
191,19,Male,66.6,70.81,Political Science,Media,"Python, CSS, Sewing, CAD, Voice Modulation, Writing",Science Fair,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
192,25,Other,53.76,71.69,Physics,Finance,"CSS, C++, Voice Modulation, Writing",Newspaper,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
193,18,Other,67.41,79.8,Psychology,Technology,"Statistics, C++, CAD, Acting",Peer Counseling,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
194,24,Other,78.42,100.51,Political Science,Technology,"Photoshop, Sewing, Voice Modulation, Photography",Photography Club,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
195,24,Male,84.5,71.08,Math,Arts,"Statistics, HTML, C++, Photoshop, Sewing",Media Club,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
196,24,Female,66.02,83.9,Math,Economics,Writing,Photography Club,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
197,19,Other,61.8,99.98,Physics,Economics,"CSS, Voice Modulation, Public Speaking, Rhythm, Acting",Photography Club,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
198,19,Other,86.79,72.37,Biology,Media,Communication,Photo Walk,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
199,22,Other,57.87,94.25,Physics,Law,"Statistics, HTML, Creativity, Voice Modulation, Instrument",Newspaper,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
200,23,Male,73.85,92.85,History,Technology,"Creativity, Communication, Acting, Rhythm",Media Club,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
201,22,Male,59.06,70.81,Biology,Finance,"C++, Statistics, Python",Photography Club,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1
202,23,Female,75.05,78.56,Physics,Economics,"Sewing, Photography, Rhythm",Newspaper,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
203,23,Male,70.5,85.47,History,Education,"Sewing, Creativity, Communication, Public Speaking, Instrument",Coding Club,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
204,19,Female,64.32,76.29,History,Medicine,"Python, Public Speaking, Rhythm",Science Fair,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
205,24,Male,76.2,84.17,English,Medicine,"CSS, Statistics, Java, Photoshop, Singing",Peer Counseling,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
206,23,Female,82.12,64.5,Physics,Law,"HTML, Machine Learning, Creativity, Sketching, Communication, Rhythm",Science Fair,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
207,19,Female,59.66,93.33,English,Medicine,"C++, Sketching, Public Speaking",Science Fair,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
208,20,Other,78.32,69.02,Psychology,Media,"Machine Learning, Java, HTML, Photoshop, Voice Modulation",Newspaper,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
209,21,Male,90.51,79.39,History,Arts,"Python, HTML, CSS, Sewing, Voice Modulation, Singing, Rhythm",Coding Club,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
210,25,Other,86.79,78.81,Biology,Economics,"Java, Machine Learning, Photoshop, CAD, Voice Modulation",Peer Counseling,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
211,17,Male,95.61,99.06,History,Technology,"C++, HTML, Machine Learning, Sewing, Creativity, Writing, Singing",Peer Counseling,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
212,21,Female,72.51,89.66,Biology,Economics,"C++, Statistics, Creativity, Voice Modulation, Communication, Singing",Psych Club,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
213,24,Other,81.45,94.42,Computer Science,Law,"Python, Machine Learning, Dancing",Media Club,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
214,18,Other,65.35,86.23,Psychology,Technology,"C++, CAD, Sewing, Dancing",Psych Club,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215,19,Male,85.58,56.9,Physics,Education,"HTML, CAD, Sewing, Instrument, Dancing",Newspaper,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
216,21,Other,63.17,53.53,Biology,Economics,"C++, Java, Photoshop, Voice Modulation, Dancing, Rhythm",Psych Club,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0
217,23,Other,72.31,86.61,Physics,Economics,"Statistics, HTML, Creativity, Sketching, Writing, Public Speaking",Photo Walk,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
218,22,Male,90.02,78.89,Political Science,Medicine,"C++, Creativity, CAD, Communication, Acting, Dancing",Media Club,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
219,19,Female,91.29,61.44,Psychology,Media,"C++, Java, Machine Learning, CAD, Writing, Communication",Psych Club,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
220,24,Male,57.97,77.33,Political Science,Education,"Machine Learning, HTML, Statistics, CAD, Sewing",Science Fair,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
221,17,Male,78.84,77.61,History,Finance,"CSS, Creativity, Voice Modulation, Photography, Singing",Photography Club,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
222,18,Female,54.33,76.93,English,Media,"CSS, Java, HTML, Communication, Voice Modulation",Newspaper,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
223,24,Female,61.96,86.04,English,Economics,"Photography, Rhythm",Science Fair,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
224,23,Male,78.67,66.72,Psychology,Technology,"Sketching, Sewing, Communication, Voice Modulation, Rhythm, Dancing",Peer Counseling,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
225,21,Other,69.86,65.29,Biology,Arts,"Creativity, Communication, Writing",Coding Club,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
226,22,Male,74.37,89.46,Physics,Psychology,"Machine Learning, HTML, CAD, Singing, Acting",Psych Club,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
227,25,Other,65.14,84.05,History,Law,"C++, CSS, Python, Photoshop, CAD, Public Speaking, Writing, Acting, Instrument",Science Fair,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
228,23,Male,69.7,68.49,Computer Science,Medicine,"C++, CSS, Creativity, CAD, Writing",Photo Walk,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
229,18,Other,73.93,65.58,Computer Science,Finance,"HTML, Photoshop, Communication, Instrument, Rhythm",Media Club,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
230,19,Female,69.46,63.63,Biology,Law,"Creativity, Dancing",Photography Club,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
231,21,Other,94.65,78.42,Political Science,Education,Singing,Media Club,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
232,19,Other,68.0,80.57,Political Science,Media,"Public Speaking, Writing, Dancing",Science Fair,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
233,19,Female,73.88,75.35,Biology,Technology,"Photoshop, Sewing, Public Speaking, Instrument",Coding Club,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
234,23,Male,81.14,87.09,Psychology,Economics,"HTML, Creativity, Communication, Voice Modulation, Dancing, Acting",Newspaper,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0
235,20,Male,69.69,71.09,Biology,Arts,"C++, HTML, Statistics, Dancing",Media Club,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
236,18,Male,72.25,50.38,History,Finance,"CSS, Sewing, Creativity, Voice Modulation, Communication, Singing, Instrument",Photography Club,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0
237,24,Female,59.85,94.4,Biology,Technology,"Photoshop, Sketching, Communication, Photography",Science Fair,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1
238,23,Female,91.45,75.01,Psychology,Psychology,"Photoshop, Sewing, Communication",Media Club,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
239,17,Female,80.77,81.74,History,Media,"Machine Learning, HTML, Python, Sewing, Creativity, Writing, Singing",Coding Club,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
240,25,Male,105.79,91.43,Psychology,Media,"CSS, Machine Learning, Python, CAD, Communication, Writing",Photo Walk,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
241,18,Female,73.72,66.53,Biology,Psychology,"Machine Learning, Statistics, Creativity, Photoshop, Instrument, Singing",Newspaper,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
242,19,Female,58.94,80.44,English,Media,"C++, Public Speaking, Voice Modulation",Photography Club,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
243,17,Female,67.44,60.93,Physics,Medicine,"Machine Learning, CSS, Photoshop, CAD, Public Speaking",Media Club,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
244,24,Other,68.53,65.02,Psychology,Law,"Statistics, Python, Photoshop, Creativity, Writing, Voice Modulation",Psych Club,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
245,20,Male,91.87,88.58,Computer Science,Law,"Java, Voice Modulation, Writing, Instrument",Coding Club,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
246,23,Other,74.92,95.76,English,Medicine,"Python, CSS, Photoshop, Creativity, Singing, Acting",Media Club,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
247,18,Female,75.77,67.66,History,Medicine,"CAD, Photoshop, Communication, Photography",Photo Walk,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
248,21,Other,90.23,84.47,Political Science,Psychology,"Statistics, Java, CSS",Photo Walk,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
249,23,Male,64.63,75.72,Political Science,Media,"Photoshop, Voice Modulation, Public Speaking, Rhythm, Singing",Photo Walk,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
250,20,Other,66.24,61.41,Political Science,Education,"Public Speaking, Writing",Science Fair,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
251,20,Other,84.26,100.91,Physics,Law,"Photoshop, Creativity, Voice Modulation, Writing, Photography, Singing",Science Fair,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
252,23,Other,61.01,84.76,Psychology,Technology,"Statistics, C++, Sketching, Voice Modulation, Instrument",Photography Club,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
253,18,Male,68.49,72.15,Psychology,Economics,"Voice Modulation, Acting",Psych Club,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
254,18,Other,69.08,67.63,English,Technology,"HTML, C++",Science Fair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
255,21,Other,75.49,68.03,Math,Technology,"Python, Creativity, Sketching, Writing, Rhythm, Dancing",Photo Walk,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
256,19,Male,77.7,77.4,Physics,Psychology,Photoshop,Peer Counseling,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,17,Male,72.61,67.11,Political Science,Arts,"C++, Machine Learning, Python, Sewing, Sketching",Peer Counseling,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
258,18,Male,69.23,87.06,Computer Science,Arts,"Python, Statistics, Photoshop, Acting, Dancing",Media Club,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
259,24,Male,80.01,66.27,Physics,Education,"Java, Statistics, Sketching, Communication",Psych Club,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
260,20,Other,75.99,87.02,History,Psychology,"Python, Statistics, C++, Creativity, Communication, Photography, Instrument",Coding Club,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1
261,25,Male,58.31,84.52,Physics,Law,"C++, CSS, Machine Learning, CAD, Communication",Science Fair,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
262,22,Other,68.37,84.85,Political Science,Finance,"Sewing, Communication",Photography Club,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
263,18,Male,67.37,56.34,Political Science,Medicine,"CSS, Sketching",Newspaper,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
264,20,Other,58.72,78.58,English,Law,"CSS, Statistics, Communication, Voice Modulation, Rhythm, Instrument",Newspaper,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
265,24,Male,77.6,67.15,Biology,Finance,"Python, CAD, Photoshop, Communication",Peer Counseling,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
266,22,Other,81.39,58.06,Psychology,Law,"Communication, Writing, Rhythm, Singing",Newspaper,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
267,22,Other,74.34,63.47,Physics,Economics,"C++, Java, Voice Modulation, Public Speaking, Dancing",Photo Walk,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
268,22,Male,68.48,78.57,English,Technology,"C++, Machine Learning, Statistics, Singing, Photography",Psych Club,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
269,23,Other,66.4,73.39,Math,Arts,"Machine Learning, Photoshop, CAD, Dancing",Photo Walk,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
270,18,Male,85.06,71.08,English,Law,"Sketching, CAD, Instrument",Psych Club,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
271,20,Other,83.36,64.44,Biology,Law,"Photoshop, Sewing, Voice Modulation, Acting, Instrument",Photography Club,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
272,23,Female,80.3,95.3,Physics,Law,"Sewing, Communication, Writing, Singing",Coding Club,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
273,17,Female,50.28,68.44,Math,Law,"Communication, Instrument",Photography Club,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
274,18,Other,80.77,75.56,Biology,Law,"Creativity, Voice Modulation, Writing",Science Fair,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
275,18,Female,78.71,70.75,Political Science,Technology,"Machine Learning, C++, Creativity",Coding Club,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
276,23,Other,75.87,76.13,Computer Science,Arts,"Python, HTML, Voice Modulation",Newspaper,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
277,18,Male,86.68,81.05,Political Science,Arts,"Photoshop, Voice Modulation, Acting",Photography Club,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
278,21,Male,78.38,73.06,Physics,Arts,"C++, Java, HTML, Voice Modulation, Rhythm",Photo Walk,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
279,20,Female,70.12,72.81,Math,Arts,"Sketching, CAD, Communication, Public Speaking",Media Club,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
280,23,Other,78.94,72.95,Physics,Media,"HTML, Photoshop, Writing, Photography, Dancing",Science Fair,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
281,19,Male,77.9,102.9,Computer Science,Arts,Statistics,Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
282,23,Male,83.71,74.09,Physics,Technology,"C++, Machine Learning, Photography",Psych Club,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
283,23,Other,87.01,73.1,English,Medicine,"Sewing, CAD, Instrument",Science Fair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
284,19,Other,54.62,65.9,Biology,Economics,"Statistics, CSS, CAD, Voice Modulation, Acting, Photography",Media Club,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
285,24,Male,56.29,73.78,Psychology,Medicine,"CSS, CAD, Photoshop, Public Speaking, Instrument, Singing",Coding Club,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
286,24,Female,75.18,98.12,English,Finance,"C++, Statistics, Photoshop",Photo Walk,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
287,21,Other,78.27,75.37,Computer Science,Law,"CSS, Machine Learning, Python, Communication, Dancing",Photography Club,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
288,24,Other,83.29,51.47,English,Finance,"Sewing, Communication, Photography, Singing",Psych Club,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
289,19,Male,77.36,87.25,Political Science,Finance,"Photoshop, Communication, Rhythm",Peer Counseling,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
290,24,Other,60.21,91.73,Physics,Economics,"C++, Sewing, Communication, Photography",Newspaper,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
291,25,Female,78.38,73.02,English,Arts,"Photoshop, Writing",Photography Club,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
292,20,Male,81.33,105.25,Political Science,Technology,"CSS, Python, Machine Learning, Creativity, Communication, Public Speaking",Photography Club,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
293,20,Female,76.82,80.98,History,Medicine,"Statistics, C++, HTML, Creativity, Public Speaking, Photography, Dancing",Coding Club,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1
294,23,Other,70.41,67.8,Biology,Finance,"C++, Machine Learning, Writing, Rhythm",Photo Walk,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
295,22,Female,83.3,67.73,History,Medicine,"CSS, Acting, Rhythm",Peer Counseling,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
296,19,Other,75.72,72.27,Math,Psychology,"HTML, Statistics, Photoshop, Communication, Voice Modulation, Dancing, Instrument",Photography Club,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
297,25,Other,79.79,82.0,Computer Science,Law,"Statistics, Sewing, Creativity, Writing, Instrument",Photography Club,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
298,21,Other,85.38,71.88,Psychology,Law,"C++, Public Speaking, Communication, Rhythm",Media Club,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
299,21,Other,72.3,66.25,History,Psychology,"Python, Machine Learning, CSS, Sewing, Photoshop, Communication, Singing, Acting",Media Club,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1
300,25,Female,70.56,82.53,Physics,Finance,"Java, CAD, Voice Modulation, Writing, Dancing",Psych Club,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
301,19,Male,82.57,66.93,Computer Science,Law,"Machine Learning, Python, Public Speaking",Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
302,19,Other,83.7,94.27,Psychology,Psychology,"CSS, CAD, Voice Modulation, Acting",Media Club,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
303,17,Male,79.13,100.52,Political Science,Law,"Statistics, CSS, Singing, Instrument",Newspaper,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
304,20,Other,67.26,63.06,English,Medicine,"Sewing, Public Speaking, Writing",Psych Club,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
305,17,Female,57.21,95.95,History,Psychology,"Machine Learning, Java, C++, Sketching",Photo Walk,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
306,23,Male,81.54,77.33,Political Science,Technology,"Machine Learning, Communication, Writing, Dancing",Psych Club,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
307,17,Female,77.8,64.49,History,Media,"Photoshop, Sewing, Singing, Acting",Newspaper,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
308,24,Female,99.46,79.55,Biology,Media,"Machine Learning, Java, Statistics, Photoshop, Sketching, Writing, Photography, Rhythm",Photography Club,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
309,19,Female,76.09,86.71,Biology,Media,"Python, Statistics, Creativity, Communication, Voice Modulation, Instrument, Rhythm",Media Club,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1
310,23,Female,79.81,80.69,Psychology,Finance,"Machine Learning, Sketching",Science Fair,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
311,17,Other,67.1,83.66,Biology,Economics,"Python, Photoshop, Sewing, Communication, Rhythm",Science Fair,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
312,21,Female,93.82,94.15,Math,Economics,"Sketching, Public Speaking, Communication, Singing, Dancing",Psych Club,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
313,17,Male,90.93,71.87,Psychology,Arts,"HTML, CSS, Photoshop, Public Speaking",Photo Walk,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
314,18,Female,65.1,76.49,Physics,Psychology,"Machine Learning, HTML, Statistics, Creativity, Photoshop, Dancing, Singing",Photography Club,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
315,19,Male,75.56,91.13,Physics,Psychology,"CSS, Sketching, Writing, Public Speaking, Instrument, Acting",Science Fair,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
316,24,Male,58.08,96.35,Physics,Psychology,"Sketching, Dancing, Photography",Newspaper,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
317,20,Other,73.42,72.88,English,Media,"Machine Learning, Statistics, Java, Sketching, Voice Modulation, Writing, Photography, Singing",Media Club,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
318,17,Other,64.88,58.14,Psychology,Media,"Statistics, Java, Python, Sketching, Rhythm",Science Fair,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
319,17,Other,83.23,78.88,Political Science,Media,"Statistics, Java, Python, CAD, Voice Modulation, Writing, Acting",Coding Club,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
320,22,Male,62.1,62.46,Computer Science,Finance,"HTML, Python, CSS, Photoshop, Sewing, Public Speaking, Voice Modulation, Instrument, Acting",Media Club,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
321,22,Female,71.64,98.03,Math,Technology,"CSS, Statistics, CAD, Sketching, Voice Modulation, Writing",Science Fair,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
322,20,Male,72.4,59.96,English,Law,"Machine Learning, Python, Instrument",Photography Club,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
323,23,Male,72.54,74.73,History,Technology,"Creativity, Communication, Rhythm, Singing",Peer Counseling,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
324,23,Male,48.03,77.35,Biology,Psychology,"HTML, Writing, Public Speaking, Photography",Science Fair,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
325,24,Other,72.69,86.35,Psychology,Arts,"Sewing, Public Speaking, Voice Modulation, Acting",Psych Club,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
326,20,Female,93.49,91.52,Physics,Law,"Statistics, Java, Machine Learning, Sewing, Public Speaking, Voice Modulation, Rhythm, Photography",Photography Club,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
327,20,Male,72.31,64.72,Political Science,Medicine,"Machine Learning, Creativity, Sketching, Writing, Communication, Acting, Photography",Photo Walk,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
328,23,Other,100.73,78.71,History,Education,Communication,Newspaper,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
